starname,ra_act,dec_act,x_act_mx1,x_act_mx2,x_act_mx3,x_act_my3,x_act_my4,x_act_px1,x_act_px2,x_act_px3,x_act_py1,x_act_py2,x_act_py3,x_act_py4,x_img_mx1,x_img_mx2,x_img_mx3,x_img_my3,x_img_my4,x_img_px1,x_img_px2,x_img_px3,x_img_py1,x_img_py2,x_img_py3,x_img_py4,y_act_mx1,y_act_mx2,y_act_mx3,y_act_my3,y_act_my4,y_act_px1,y_act_px2,y_act_px3,y_act_py1,y_act_py2,y_act_py3,y_act_py4,y_img_mx1,y_img_mx2,y_img_mx3,y_img_my3,y_img_my4,y_img_px1,y_img_px2,y_img_px3,y_img_py1,y_img_py2,y_img_py3,y_img_py4,v_global_x,v_global_y,v_global_z,err_mag_mx3,err_r_mx3,err_ang_mx3,err_mag_py3,err_r_py3,err_ang_py3,err_mag_my3,err_r_my3,err_ang_my3,err_mag_px1,err_r_px1,err_ang_px1,err_mag_px3,err_r_px3,err_ang_px3,err_mag_mx2,err_r_mx2,err_ang_mx2,err_mag_my4,err_r_my4,err_ang_my4,err_mag_px2,err_r_px2,err_ang_px2,err_mag_py4,err_r_py4,err_ang_py4,err_mag_py2,err_r_py2,err_ang_py2,err_mag_mx1,err_r_mx1,err_ang_mx1,err_mag_py1,err_r_py1,err_ang_py1
kappa Cha,181.194,-76.519,,784.294,1140.689,569.334,414.62,,,,,,988.311,355.333,,785.23,1140.67,572.96,415.24,,,,,,986.73,358.62,,336.993,940.202,1166.438,500.774,,,,,,397.705,904.236,,339.2,942.19,1167.99,505.73,,,,,,398.81,907.7,-0.23307228322550375,-0.004857750430369973,-0.9724472803462442,1.9880907926954001,422.68925347115237,,1.928882059639753,426.2988963157189,,3.944183058632087,449.06709042191017,,,,,,,,2.397278665487189,421.08683534397034,,4.99463071708011,427.6846507650234,,,,,4.775318313997532,427.3967880085203,,,,,,,,,,
kappa Cru,193.454,-60.377,,840.95,631.06,692.551,874.286,,,,284.139,,789.307,806.264,,841.18,631.61,693.03,875.1,,,,281.68,,790.81,806.23,,859.088,814.465,653.959,756.622,,,,166.146,,882.254,634.734,,860.68,815.79,655.91,757.29,,,,171.61,,883.66,636.91,-0.4807260545286881,-0.11500399618616453,-0.869296578480839,1.4346166735403205,139.72979710856234,116.00912863274242,2.058116857712322,128.0469511546448,116.00912863274242,2.0089405167898864,123.0818792511717,116.00912863274242,,,116.00912863274242,,,116.00912863274242,1.6085285201077124,130.0346676851984,116.00912863274242,1.0530052231590001,115.62112307013804,116.00912863274242,,,116.00912863274242,2.1762656087894463,131.19451589148082,116.00912863274242,,,116.00912863274242,,,116.00912863274242,5.991825848604131,757.57943774894,116.00912863274242
kappa Men,87.568,-79.361,,,,,,,,,,1173.726,,,,,,,,,,,,1177.86,,,,,,,,,,,,1430.981,,,,,,,,,,,,1430.36,,,0.007834118529004857,0.18445408075433442,-0.982809909738372,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18038239877626,790.6188899842957,,,,,,,
kappa Oct,205.232,-85.786,,923.946,1379.224,332.926,245.953,,,,,,1256.263,19.061,,925.05,1378.68,338.42,245.1,,,,,,1253.05,23.74,,32.106,1175.935,1409.387,209.961,,,,,,196.574,904.782,,34.95,1178.09,1411.77,217.24,,,,,,196.55,910.06,-0.06647091290449175,-0.03132419411352679,-0.9972965519848054,2.2226023036071343,747.3964547012516,116.6672968560456,3.2130896346040183,748.6683544801397,116.6672968560456,5.9885494904860295,776.3791079749635,116.6672968560456,,,116.6672968560456,,,116.6672968560456,3.050762527631433,743.2223792378697,116.6672968560456,7.328809589558175,747.4311122772452,116.6672968560456,,,116.6672968560456,7.053391028434392,751.0067184786033,116.6672968560456,,,116.6672968560456,,,116.6672968560456,,,116.6672968560456
kappa TrA,238.873,-68.603,,1364.699,844.79,53.704,835.038,,,,,,1448.097,205.755,,1364.69,844.25,56.79,831.11,,,,,,1447.84,206.68,,440.533,1451.448,872.475,87.637,,,,,,764.889,332.37,,443.34,1452.69,877.55,91.06,,,,,,762.77,339.07,-0.18859302830005437,-0.31230139924967293,-0.9310749194900007,1.3543131100302712,698.3515866667735,,2.134528050881541,688.3477671206612,,5.939614549783461,712.5567672824391,,,,,,,,2.807014428178055,682.797247870845,,5.210193182598894,672.26484788363,,,,,6.7635512121961465,694.5295798596342,,,,,,,,,,
kappa Vel,140.529,-55.011,,,1180.016,1430.832,146.774,,,185.693,,544.641,144.487,,,,1181.18,1432.81,154.31,,,187.725,,544.9,143.44,,,,81.11,1198.935,1324.944,,,1317.947,,699.397,231.662,,,,83.92,1195.55,1328.89,,,1319.135,,702.19,237.81,,-0.4426488748834368,0.3645154406611099,-0.8192621479624606,3.0415450021329065,796.3807875633364,,6.236514491284272,807.2734231349375,,3.920549578821737,802.1757654030691,,,,,2.353798631999008,800.0737365080796,,,,,8.506598144969601,830.9391723826722,,,,,,,,2.8049830659025456,222.12067913636497,,,,,,,
kappa Vir,213.224,-10.274,,,,,,,,,1427.572,,,,,,,,,,,,1432.78,,,,,,,,,,,,1480.122,,,,,,,,,,,,1475.88,,,,-0.8231219394094601,-0.5391284713602048,-0.17835572385437462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.716980571655731,983.1105038600697,
kappa1 aps,232.878,-73.39,,1216.261,977.829,164.968,678.04,,,,,,1359.51,188.628,,1216.57,977.35,168.56,675.21,,,,,,1358.55,190.53,,353.222,1341.286,1005.54,157.867,,,,,,617.593,504.308,,355.97,1342.77,1009.7,162.18,,,,,,616.23,510.35,-0.17251792510955896,-0.227927624663833,-0.9582726978428403,1.5593899448180704,622.6255017263587,,1.6671439649892008,615.944149578515,,5.496186314163719,641.7243361444228,,,,,,,,2.765318245699804,609.712592784502,,5.158572380029233,603.237918652334,,,,,6.334300908545514,621.1300857308395,,,,,,,,,,
kappa1 lupus,227.99,-48.744,,,144.689,89.398,1496.149,,,,1038.019,,1307.971,,,,144.37,88.63,1491.62,,,,1034.63,,1311.73,,,,1414.7,171.882,308.231,,,,180.635,,1447.428,,,,1414.86,178.08,306.16,,,,181.07,,1445.28,,-0.4413266677304612,-0.48997091906930546,-0.7517707568243841,0.35687672941777515,898.8223664885069,85.93981805388744,4.329432410836402,880.4840607870195,85.93981805388744,6.245400547602994,887.7588486182494,85.93981805388744,,,85.93981805388744,,,85.93981805388744,,,85.93981805388744,4.980048393339149,861.1137265193255,85.93981805388744,,,85.93981805388744,,,85.93981805388744,,,85.93981805388744,,,85.93981805388744,3.4168034769356064,640.5292981589524,85.93981805388744
kappa1 volans,124.954,-71.515,,314.323,1517.583,,,,,,,899.768,,341.572,,316.16,1517.72,,,,,,,902.3,,347.67,,105.168,578.936,,,,,,,1129.588,,1427.174,,107.09,581.78,,,,,,,1130.45,,1428.64,-0.18164749262243393,0.2598632974094641,-0.948406692871504,2.8472978418141697,778.769520975237,,,,,,,,,,,,,,2.658693852251565,788.7896828052455,,,,,,,,6.271742979427691,785.7176900770404,,2.674708956129575,397.48678279912656,,,,,,,
kappa2 aps,235.088,-73.447,,1233.173,985.341,144.022,676.262,,,,,,1381.108,168.612,,1233.47,984.83,147.7,673.27,,,,,,1380.08,170.55,,339.075,1362.089,1013.263,135.902,,,,,,613.238,494.801,,341.86,1363.57,1017.53,140.31,,,,,,611.76,500.99,-0.16305452690960265,-0.2336288917759987,-0.9585566035356516,1.5666786524364051,644.7279843468872,122.75236737162359,1.8003521877677808,637.923697631621,122.75236737162359,5.63338024635301,663.9869885020338,122.75236737162359,,,122.75236737162359,,,122.75236737162359,2.800791673795135,631.7204528112098,122.75236737162359,5.327525504396849,625.165473294871,122.75236737162359,,,122.75236737162359,6.485334609717545,643.1870043774205,122.75236737162359,,,122.75236737162359,,,122.75236737162359,,,122.75236737162359
kappa2 lupus,227.984,-48.738,,,144.469,89.525,1496.326,,,,1038.033,,1307.814,,,,144.58,88.51,1491.45,,,,1034.61,,1311.88,,,,1414.574,171.662,308.41,,,,180.886,,1447.626,,,,1414.98,178.3,305.99,,,,180.83,,1445.08,,-0.44143066633435424,-0.48998318762507026,-0.7517016979257021,0.42090022570670643,898.7661747084165,,4.797340096345109,880.4223990789875,,6.715152194850011,887.7054804945163,,,,,,,,,,,5.443507692655522,861.0587219231916,,,,,,,,,,,,,,3.4234580470629408,640.7374509110575,
kappa2 volans,125.019,-71.497,,314.042,1516.815,,,,,,,899.024,,342.527,,316.07,1517.15,,,,,,,901.76,,348.28,,106.091,578.358,,,,,,,1129.112,,1427.042,,107.73,581.48,,,,,,,1130.22,,1428.44,-0.1821131507019913,0.25990105515007117,-0.9483070398733069,3.1399218143132908,778.2831380031307,,,,,,,,,,,,,,2.607509348017781,788.3110412774896,,,,,,,,5.9204233801308686,785.2277453070543,,2.95184010407065,397.0783625432139,,,,,,,
lambda Cen,173.945,-63.02,,578.543,853.52,892.208,607.188,745.135,,,,256.857,626.625,787.563,,579.27,854.2,893.51,609.93,747.206,,,,259.95,626.99,789.21,,717.977,616.546,875.363,889.562,597.521,,,,1237.217,633.796,931.895,,719.42,618.35,875.7,891.7,596.655,,,,1241.57,636.52,932.92,-0.4511484185042584,0.04785550932263707,-0.8911649424817931,1.9279045619532083,169.97474077050393,114.4899742170434,2.748345138442339,180.78434805037742,114.4899742170434,1.3449063164399397,177.37282796415016,114.4899742170434,2.2447710350946894,163.3084090333379,114.4899742170434,,,114.4899742170434,1.615790209154616,184.63276876004434,114.4899742170434,3.4770113603495654,199.61970068107013,114.4899742170434,,,114.4899742170434,1.9399056678096778,175.94652738829484,114.4899742170434,5.33996797743192,694.2202009449163,114.4899742170434,,,114.4899742170434,,,114.4899742170434
lambda Cru,193.663,-59.147,169.252,841.78,594.596,704.761,906.196,688.149,52.664,,301.275,,771.712,840.895,169.767,841.97,595.2,705.01,907.05,690.387,55.689,,299.08,,773.44,840.62,928.615,897.589,802.039,617.432,778.193,908.794,919.526,,207.235,,916.362,617.915,929.258,899.13,803.32,619.39,778.55,911.081,921.095,,212.52,,917.81,619.97,-0.4983248660409172,-0.12113763390384981,-0.858485877308112,1.4162545675125682,170.043178046048,,2.2544817586310533,158.92255881403364,,1.9737692367650008,150.33287132227602,,3.1998457775336453,166.59353627917264,,,,,1.5526689924126893,162.1660809170648,,0.925616011097397,148.77467862509394,,3.407695115470293,722.1238590061957,,2.0733185958747993,161.39725927041013,,,,,0.8238167271912732,613.6797127598402,,5.7226960429503535,714.9641227362391,
lambda Lup,227.211,-45.28,,,14.117,90.666,,,,,1097.135,,,,,,14.07,89.05,,,,,1094.35,,,,,,1413.189,42.033,,,,,280.624,,,,,,1413.29,48.74,,,,,280.26,,,,-0.47798483713821355,-0.516375494544746,-0.7105538995034962,0.11140017953292786,991.5176493638426,,,,,6.898935062746994,977.078799329921,,,,,,,,,,,,,,,,,,,,,,,,,,2.8086867037817655,584.632790818305,
lambda Mus,176.402,-66.729,,648.906,920.743,793.189,568.334,,,,,336.459,734.546,669.852,,649.67,921.22,795.09,570.39,,,,,340.09,734.44,671.87,,620.673,715.887,943.5,775.705,,,,,1338.023,582.012,908.673,,622.33,717.71,944.25,778.54,,,,,1341.96,584.22,910.43,-0.39430184884201946,0.024793551436355667,-0.9186464672587262,1.884372043944697,167.03221994573383,117.35662782872696,2.210542919737223,177.0623675431908,117.35662782872696,2.0436000097867137,188.14677940374108,117.35662782872696,,,117.35662782872696,,,117.35662782872696,1.824649281368928,175.7220469946785,117.35662782872696,3.5020509705028178,190.06607719422212,117.35662782872696,,,117.35662782872696,2.675700469036087,174.52473119876157,117.35662782872696,5.355756715908666,717.7495382791967,117.35662782872696,,,117.35662782872696,,,117.35662782872696
lambda Vel,136.999,-43.433,,,,,,,,,,474.355,,,,,,,,,,,,472.63,,,,,,,,,,,,327.929,,,,,,,,,,,,331.17,,,-0.5310849215999219,0.4952620312093301,-0.6875058737869907,,,117.49604349291364,,,117.49604349291364,,,117.49604349291364,,,117.49604349291364,,,117.49604349291364,,,117.49604349291364,,,117.49604349291364,,,117.49604349291364,,,117.49604349291364,3.671471911917665,515.5201119258103,117.49604349291364,,,117.49604349291364,,,117.49604349291364
lambda Vir,214.777,-13.371,,,,,,,,,1413.384,,,,,,,,,,,,1417.7,,,,,,,,,,,,1351.604,,,,,,,,,,,,1347.61,,,,-0.7991131845779322,-0.5549225246698207,-0.2312555077134118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.88046698825879,882.6667616377089,
mu Men,70.767,-70.931,,,,,,,,,,1457.369,,,,,,,,,,,,1460.63,,,,,,,,,,,,1278.969,,,,,,,,,,,,1276.8,,,0.1076205839111204,0.3084720446079536,-0.9451258157589487,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9164629450566344,871.3108325391119,,,,,,,
mu Pic,97.993,-58.754,,,,,,,,,,1273.169,,,,,,,,,,,,1273.55,,,,,,,,,,,,746.884,,,,,,,,,,,,745.76,,,-0.07212821981830783,0.5136743039133587,-0.8549480857952536,,,84.56217451102582,,,84.56217451102582,,,84.56217451102582,,,84.56217451102582,,,84.56217451102582,,,84.56217451102582,,,84.56217451102582,,,84.56217451102582,,,84.56217451102582,1.1868180146930467,514.2335948768808,84.56217451102582,,,84.56217451102582,,,84.56217451102582
mu chameleon,150.181,-82.215,,714.545,1406.807,547.589,162.327,,,,,,1050.349,149.482,,715.9,1406.52,552.78,163.22,,,,,,1047.18,154.52,,78.565,963.192,1435.34,407.93,,,,,,137.723,1075.608,,81.06,965.55,1436.45,415.07,,,,,,138.98,1079.48,-0.11752187263187827,0.06735717502390048,-0.9907833367724229,2.375401650247758,679.0371734301443,,3.409194919625354,683.9626106740046,,5.308350120329237,707.8096219323386,,,,,,,,2.839198830656195,679.8395351845905,,7.1956270748281455,688.6086430622258,,,,,6.354040289453684,684.3887789845769,,,,,,,,,,
mu musca,177.06,-66.815,,657.444,,,,,,,,,,,,658.2,,,,,,,,,,,,620.762,,,,,,,,,,,,622.43,,,,,,,,,,,-0.3931830747670995,0.02019300307801845,-0.9192384415065443,,,,,,,,,,,,,,,,1.8313273874433675,170.4402385001852,,,,,,,,,,,,,,,,,,,
mu vela,161.692,-49.42,,183.053,,,,,,,,,,,,183.83,,,,,,,,,,,,1013.862,,,,,,,,,,,,1014.49,,,,,,,,,,,-0.6175814274028942,0.20434119573279266,-0.7594984241283824,,,,,,,,,,,,,,,,0.9990560544834917,629.6156359240135,,,,,,,,,,,,,,,,,,,
mu1 crucis,193.653,-57.168,143.101,837.781,537.867,729.377,954.351,,,,322.742,,738.792,898.722,142.863,837.83,538.85,729.22,955.03,,,,320.78,,740.94,897.84,990.134,959.418,777.07,560.618,817.18,,,,273.407,,968.587,595.757,990.549,960.58,778.32,562.87,816.93,,,,278.16,,969.84,597.79,-0.5268573139944065,-0.12797619402798657,-0.8402639254738421,1.5902166519063117,221.451156917276,,2.486747474111558,211.15726177425208,,2.2574660573306,198.94782054599142,,,,,,,,1.1630326736597254,215.7979501756215,,0.723561331194505,203.7895625393999,,,,,2.216080549077576,212.80996146797267,,,,,0.47840255016036703,658.5019591238889,,5.14202810182914,651.2783076381402,
mu2 crucis,193.648,-57.178,,837.714,538.177,729.336,954.063,630.661,,982.181,322.551,,738.879,898.472,,837.89,538.54,729.26,955.32,632.592,,983.033,320.97,,740.86,898.09,,959.113,777.113,560.928,817.058,929.879,,814.811,273.115,,968.288,595.945,,960.88,778.28,562.57,817.05,931.894,,816.452,278.45,,970.14,597.61,-0.5267259592364733,-0.12789561074919428,-0.840358540515599,1.222153018242709,221.7566458981557,,2.711874812744845,211.4631391046676,,1.6437578897149594,199.2382556137249,,2.7908754898777013,214.06852103940926,,1.8489956733318322,230.67408262091345,,1.7757435062530174,216.09927464015234,,1.2570254571806236,204.10162885190311,,,,,1.708259055295724,213.10926821703464,,,,,,,,5.564331586093666,650.9359902478891,
mu_cen,207.404,-42.474,,1149.502,,,,316.884,,,,,,,,1148.66,,,,320.107,,,,,,,,1442.668,,,,1408.603,,,,,,,,1443.94,,,,1409.78,,,,,,,-0.6548145769599959,-0.339481637175754,-0.6752555722251918,,,115.22178050076614,,,115.22178050076614,,,115.22178050076614,3.431189006743853,784.8122621678384,115.22178050076614,,,115.22178050076614,1.525433708818641,787.3395831532923,115.22178050076614,,,115.22178050076614,,,115.22178050076614,,,115.22178050076614,,,115.22178050076614,,,115.22178050076614,,,115.22178050076614
nu Cha,146.588,-76.776,,570.432,1350.51,722.132,170.608,,,,,779.617,870.441,312.114,,571.82,1350.54,726.63,172.76,,,,,783.39,867.76,316.92,,190.852,789.51,1376.842,590.918,,,,,1357.176,167.737,1159.407,,192.98,791.91,1377.11,597.32,,,,,1358.69,169.92,1162.09,-0.19095230171503125,0.12596723319107578,-0.9734831660752624,2.4001874926763302,591.9279429964428,121.1404643080874,3.4573472489757497,599.4370725939463,121.1404643080874,4.505976919603596,618.4840733600178,121.1404643080874,,,121.1404643080874,,,121.1404643080874,2.540655033647873,596.7987037519434,121.1404643080874,6.754014213784329,608.7414722195293,121.1404643080874,,,121.1404643080874,5.504191584601716,598.2940451817985,121.1404643080874,4.065430481511221,599.6660639055708,121.1404643080874,,,121.1404643080874,,,121.1404643080874
nu Dor,92.184,-68.843,,,,,,,,,,1263.007,,,,,,,,,,,,1265.24,,,,,,,,,,,,1084.275,,,,,,,,,,,,1083.16,,,-0.01375439559870944,0.3606625904379152,-0.9325949348245072,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4958994370766994,600.4404576642052,,,,,,,
nu Pic,95.733,-56.37,,,,,,,,,,1332.853,,,,,,,,,,,,1332.86,,,,,,,,,,,,681.393,,,,,,,,,,,,679.96,,,-0.05532341309926655,0.5510574555396245,-0.8326313714106878,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4330170968973037,578.8508453824697,,,,,,,
nu1 lupus,230.535,-47.928,,,117.356,21.449,,,,,1098.907,,1370.387,,,,117.15,20.56,,,,,1095.27,,1374.42,,,,1482.446,144.965,,,,,160.626,,1483.992,,,,1482.66,151.83,,,,,160.43,,1481.24,,-0.42589715921195,-0.5172980716786529,-0.7423033846162486,0.2970387180151428,967.2506955800033,,4.882478161753597,948.1746853823931,,6.922322298188676,956.7105897292033,,,,,,,,,,,,,,,,,,,,,,,,,,3.6422774468729804,686.7505790314267,
nu2 lupus,230.451,-48.318,,,131.788,26.349,1524.528,,,,1088.828,,1367.753,,,,131.6,25.53,1519.3,,,,1085.14,,1371.7,,,,1477.578,159.309,251.584,,,,152.268,,1469.15,,,,1477.82,166.12,249.34,,,,152.14,,1466.43,,-0.4234279959288438,-0.5127651422662785,-0.7468471337163491,0.306444122149499,954.0660524303336,,4.793454808382058,935.1678271305104,,6.860064285413118,943.8282604902229,,,,,,,,,,,5.689245995736215,915.1826405696296,,,,,,,,,,,,,,3.6902205896123723,689.1498960313352,
nu_cen,207.376,-41.688,,1153.247,,,,292.365,,,,,,,,1152.37,,,,295.699,,,,,,,,1471.346,,,,1423.536,,,,,,,,1472.6,,,,1424.828,,,,,,,-0.6631444428242718,-0.3433890936757318,-0.665073964530146,,,116.18527638805502,,,116.18527638805502,,,116.18527638805502,3.575586665150183,811.0318829645355,116.18527638805502,,,116.18527638805502,1.5302434446845634,814.1611922095033,116.18527638805502,,,116.18527638805502,,,116.18527638805502,,,116.18527638805502,,,116.18527638805502,,,116.18527638805502,,,116.18527638805502
omega Car,153.434,-70.038,,466.431,1193.663,889.539,278.379,992.023,,,,609.635,681.615,542.028,,467.71,1194.05,892.77,281.62,993.005,,,,612.58,680.01,545.94,,395.98,621.795,1217.171,794.952,366.085,,,,1203.463,298.236,1167.958,,397.69,624.11,1216.81,799.82,360.8,,,,1205.91,301.25,1169.35,-0.3053520885864246,0.15268236516584865,-0.9399192504482876,2.3471246238749677,455.152891455168,116.21049685358423,3.414706575974006,465.0932407593127,116.21049685358423,3.2511047353169107,476.3332121530053,116.21049685358423,5.375458026996361,462.0457499263466,116.21049685358423,,,116.21049685358423,2.135401835720837,464.80950958430276,116.21049685358423,5.848205280254825,479.57793610632257,116.21049685358423,,,116.21049685358423,4.1522774473774975,462.15245980087553,116.21049685358423,3.828946852595484,469.9652907396461,116.21049685358423,,,116.21049685358423,,,116.21049685358423
omega Lup,234.514,-42.567,,,,,,,,,1293.259,,,,,,,,,,,,1289.77,,,,,,,,,,,,221.152,,,,,,,,,,,,219.5,,,,-0.42753355270537363,-0.5996898313104325,-0.6764518959497317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8603400109317283,756.8264483354159,
omega Oct,227.784,-84.788,,993.557,1346.361,270.068,294.392,,,,,,1312.695,-1.355,,994.55,1345.75,275.51,292.99,,,,,,1309.62,3.06,,41.891,1238.102,1376.694,158.851,,,,,,238.301,837.366,,44.82,1240.17,1379.5,165.97,,,,,,237.89,843.02,-0.06103866475664971,-0.06727850312372263,-0.9958653947307119,2.1563731124274526,758.1112790349449,,3.1023452419097772,758.0956446913542,,6.12282614484523,786.5407300960326,,,,,,,,3.092747969039894,752.3403517690647,,7.2557401414328755,754.9234669819186,,,,,7.173558461461065,761.0368348509814,,,,,,,,,,
omicron Hya,175.053,-34.745,,,106.477,1494.532,,,,,46.4,,,,,,108.66,1490.25,,,,,50.58,,,,,,4.531,128.034,,,,,1079.025,,,,,,5.7,126.66,,,,,1084.9,,,,-0.818635768431671,0.07085835642460325,-0.5699250582042271,2.4762976396225462,995.8951478945963,109.14213068814931,,,109.14213068814931,4.497043473216534,966.6861062930407,109.14213068814931,,,109.14213068814931,,,109.14213068814931,,,109.14213068814931,,,109.14213068814931,,,109.14213068814931,,,109.14213068814931,,,109.14213068814931,,,109.14213068814931,7.210272186263188,780.0337982421019,109.14213068814931
omicron Lup,222.91,-43.575,,,,,,,,,1051.052,,,,,,,,,,,,1049.08,,,,,,,,,,,,389.242,,,,,,,,,,,,389.04,,,,-0.5306212472779065,-0.49325630140077037,-0.6893034985154733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9823188441822168,470.20972767478975,
omicron1 centaurus,172.942,-59.442,,523.136,780.123,977.346,655.65,,,,,171.563,531.3,899.99,,523.8,780.99,978.05,658.96,,,,,174.2,532.16,901.22,,816.434,530.866,801.256,991.848,,,,,1152.659,693.678,941.057,,817.69,532.63,801.28,993.27,,,,,1157.47,696.84,941.44,-0.5045577290199732,0.062470423296155486,-0.8611149425595903,1.9655495414768789,227.8855348634485,100.7759415462548,3.2768649651763564,235.81719869424285,100.7759415462548,0.7044089721177115,222.50768728293406,100.7759415462548,,,100.7759415462548,,,100.7759415462548,1.4207153127914818,242.77678245664274,100.7759415462548,3.602524670283392,254.47338662422044,100.7759415462548,,,100.7759415462548,1.2882503638656866,230.62246638174702,100.7759415462548,5.486300210524353,707.7826014391707,100.7759415462548,,,100.7759415462548,,,100.7759415462548
omicron2 centaurus,172.953,-59.516,,524.16,781.718,975.689,654.546,,,,,173.407,533.182,897.682,,524.84,782.58,976.39,657.85,,,,,176.05,534.04,898.92,,814.36,532.536,802.863,989.81,,,,,1154.288,692.349,940.993,,815.62,534.31,802.89,991.24,,,,,1159.1,695.51,941.38,-0.5034655266058212,0.062237057433857275,-0.8617708582920972,1.9723387133046244,226.36965896515377,122.16527478943196,3.2753755509864146,234.3649540780362,122.16527478943196,0.7015197787660921,221.18762216724514,122.16527478943196,,,122.16527478943196,,,122.16527478943196,1.4317821063276577,241.27737150425025,122.16527478943196,3.600182773138054,253.0536506355915,122.16527478943196,,,122.16527478943196,1.2970786406381898,229.16865143382938,122.16527478943196,5.490063114391179,707.1732902902936,122.16527478943196,,,122.16527478943196,,,122.16527478943196
p_car,158.006,-61.685,,,,,,720.74,,447.604,,,,,,,,,,721.145,,450.273,,,,,,,,,,361.655,,1029.697,,,,,,,,,,357.946,,1031.9,,,,,-0.4397992461991329,0.17763685816589964,-0.8803532073342054,,,,,,,,,,3.731046233967033,403.381607093085,,3.460747029183309,412.09598096681316,,,,,,,,,,,,,,,,,,,,,,
phi Vel,149.216,-54.568,,76.848,1015.825,1366.187,323.858,535.382,,,,396.47,182.992,1004.946,,78.13,1017.05,1367.36,330.64,533.429,,,,397.03,182.83,1008.13,,727.547,143.981,1034.614,1306.455,149.023,,,,757.608,403.653,1381.957,,728.36,146.47,1031.94,1309.18,143.05,,,,761.2,409.28,1380.01,-0.49805313944354695,0.2967107828500233,-0.8148041369746186,2.774120761610774,664.9344203754232,,5.629331487841113,674.6868438764758,,2.919966609398109,666.1211100092835,,6.284181569623903,656.5962987567018,,,,,1.5180556643285783,682.0812096077709,,7.308977288239477,697.1864901158083,,,,,3.7321126724685385,668.4680523405736,,3.635390487966959,362.47398651489465,,,,,,,
phi_cen,209.568,-42.101,,1206.911,,,,333.289,,,813.995,,,1191.098,,1205.99,,,,336.154,,,813.81,,,1186.24,,1450.452,,,,1464.74,,,597.758,,,54.887,,1451.78,,,,1465.682,,,598.92,,,57.59,-0.6453386417638209,-0.36612678413779887,-0.670439568778082,,,,,,,,,,3.0158894210497946,823.3558482454595,,,,,1.616114166759274,823.77479841277,,,,,,,,5.559350051939522,821.4527836096241,,,,,,,,1.176634607684067,169.51552288802347,
pi Cen,170.252,-54.491,,417.853,697.455,1118.482,698.247,476.951,,728.704,,74.964,379.015,1058.554,,418.48,698.6,1118.4,702.56,478.024,,730.848,,76.85,380.46,1059.35,,943.023,388.871,717.648,1151.243,542.909,,1146.767,,1009.884,754.441,983.668,,944.0,390.63,717.06,1151.8,542.226,,1149.836,,1015.2,758.36,983.03,-0.5724447764962107,0.09834343076586713,-0.8140242917059677,2.09883443844435,373.863460236488,,4.17691105962287,379.04171432706454,,0.5936901548788504,361.4005583836307,,1.2719347467539146,355.5794280494866,,3.743727687746503,391.38616480402067,,1.160886730047322,387.73043522529923,,4.348818000330654,396.4107132760162,,,,,1.020127443018645,373.9995767377283,,5.640642871162882,728.9674289705953,,,,,,,
pi Cha,174.314,-75.896,,728.467,1157.361,623.018,384.289,,,,,602.255,938.163,381.029,,729.48,1157.41,626.62,385.36,,,,,606.74,936.54,384.47,,339.51,886.902,1182.802,547.851,,,,,1492.556,373.348,953.887,,341.64,888.96,1184.01,552.84,,,,,1495.08,374.78,957.01,-0.2424837554158684,0.02414325763229413,-0.9698550053849895,2.058583250684793,418.4402701700687,170.35991321662195,2.1644290240153494,423.50046044839195,170.35991321662195,3.799166750749436,444.82112640925675,170.35991321662195,,,170.35991321662195,,,170.35991321662195,2.358615907688246,418.9369642320907,170.35991321662195,5.10266224631813,427.42144915762003,170.35991321662195,,,170.35991321662195,4.646892510054489,423.8604735051382,170.35991321662195,5.146435756909781,751.2746195633125,170.35991321662195,,,170.35991321662195,,,170.35991321662195
pi Hya,211.593,-26.682,,,,,,,,,1091.792,,,,,,,,,,,,1094.03,,,,,,,,,,,,997.551,,,,,,,,,,,,996.24,,,,-0.7610858581878003,-0.46809497715307885,-0.4490383155484598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5937164455661583,409.82453379464727,
pi Men,84.291,-80.469,,,,,,,,,,1175.269,,,,,,,,,,,,1179.65,,,,,,,,,,,,1476.444,,,,,,,,,,,,1475.83,,,0.01647136532254067,0.16475992353186095,-0.986196157831791,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.42381701701153,830.454508928695,,,,,,,
pi1 dorado,95.659,-69.984,,,,,,,,,,1212.334,,,,,,,,,,,,1214.69,,,,,,,,,,,,1106.044,,,,,,,,,,,,1105.21,,,-0.03375168649724293,0.34061438899490665,-0.9395970741058203,,,65.64764049221145,,,65.64764049221145,,,65.64764049221145,,,65.64764049221145,,,65.64764049221145,,,65.64764049221145,,,65.64764049221145,,,65.64764049221145,,,65.64764049221145,2.499258289973262,571.5884360271822,65.64764049221145,,,65.64764049221145,,,65.64764049221145
